condition,delta_joint_rmse_rad,delta_orientation_rmse_rad,delta_tcp_p95_m,delta_tcp_rmse_m,deterministic_ik,ik_joint_rmse_rad,ik_method,ik_orientation_rmse_rad,ik_tcp_p95_m,ik_tcp_rmse_m,level,mpc_joint_rmse_rad,mpc_method,mpc_orientation_rmse_rad,mpc_tcp_p95_m,mpc_tcp_rmse_m,perturbation,reference_sha256,seed,trajectory
force_pulse_l6,0.08886401694761945,0.19010633510029126,0.061757777631282804,0.033530248021659353,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.1060456280194189,NaiveDelayed,0.2303928255137318,0.15594031512737275,0.078087054443484,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
force_pulse_l6,0.09058531239004708,0.17567272083492066,0.036588555574417106,0.022714280327471637,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.10776692346184652,NaiveDelayed,0.2159592112483612,0.13077109307050705,0.06727108674929629,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
force_pulse_l6,0.0675299096208285,0.1585167756395852,0.041842210292816165,0.025613953851116825,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.08471152069262794,NaiveDelayed,0.19880326605302573,0.1360247477889061,0.07017076027294147,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
force_pulse_l6,0.08423489456669814,0.1775861985165212,0.07638643980026245,0.04045630669487438,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.10141650563849758,NaiveDelayed,0.21787268892996173,0.1705689772963524,0.08501311311669903,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
force_pulse_l6,-0.0036802208692308797,-0.00970143573100241,-0.025595501810312254,-0.01144062005347729,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.013501390202568568,VirtualDelayAware,0.030585054682438138,0.06858703568577769,0.03311618636834736,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
force_pulse_l6,-0.004750668797614738,-0.012586589570321785,-0.03504652678966523,-0.013880995179517179,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.01243094227418471,VirtualDelayAware,0.027699900843118762,0.05913601070642471,0.03067581124230747,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
force_pulse_l6,-0.0038062788397264253,-0.00996247190955242,-0.02440609857439996,-0.011456390100222008,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.013375332232073022,VirtualDelayAware,0.030324018503888127,0.06977643892168998,0.03310041632160264,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
force_pulse_l6,-0.004034919194453909,-0.011017301833314102,-0.02780769020318985,-0.012230201795982838,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.013146691877345539,VirtualDelayAware,0.029269188580126445,0.0663748472929001,0.03232660462584181,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
force_pulse_l6,-0.004878604281158506,-0.011396546945786252,-0.03433861061930657,-0.013929007918563982,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.012303006790640942,VirtualDelayAware,0.028889943467654295,0.059843926876783374,0.030627798503260667,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
force_pulse_l6,-0.0030653446847517182,-0.008890325723008248,-0.01744236275553704,-0.009263517594416758,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.01411626638704773,ThreadedAsync,0.0313961646904323,0.0767401747405529,0.03529328882740789,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
force_pulse_l6,-0.0024763122684233595,-0.007897849754396336,-0.030173149704933164,-0.010348203379116343,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.014705298803376088,ThreadedAsync,0.03238864065904421,0.06400938779115678,0.034208603042708306,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
force_pulse_l6,-0.003029959654154455,-0.008615765816389162,-0.023519543558359154,-0.009399107154744402,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.014151651417644993,ThreadedAsync,0.031670724597051385,0.07066299393773079,0.03515769926708025,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
force_pulse_l6,-0.0033521334238065265,-0.00973623378600802,-0.0245810054242611,-0.01058827149130518,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.013829477647992921,ThreadedAsync,0.030550256627432527,0.06960153207182884,0.03396853493051947,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
force_pulse_l6,-0.0015719671720518646,-0.004971433456074099,-0.008771359920501709,-0.004816407611562087,True,0.017181611071799448,physical,0.04028649041344055,0.09418253749608994,0.04455680642182465,6,0.015609643899747583,ThreadedAsync,0.03531505695736645,0.08541117757558823,0.03974039881026256,force_pulse,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
nominal,-0.0022969270461793596,-0.007291886321302794,-0.016975379735231375,-0.00796625587961483,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.014635395577886377,IdealZeroDelay,0.03151890728510291,0.07476132959127428,0.03595888475933118,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
nominal,-0.004592313411003525,-0.012987327473706164,-0.035344779118895525,-0.014697194305387414,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.012340009213062211,IdealZeroDelay,0.025823466132699542,0.05639193020761013,0.029227946333558595,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
nominal,0.0014619528385975133,0.0011967078132828143,-0.007130735367536514,5.427735814290263e-05,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.01839427546266325,IdealZeroDelay,0.04000750141968852,0.08460597395896914,0.04397941799708891,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
nominal,-0.005100038874312268,-0.013724763976363526,-0.03932268247008322,-0.01546490631710086,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.011832283749753468,IdealZeroDelay,0.02508602963004218,0.052414026856422435,0.02846023432184515,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
nominal,-0.0017480938245910977,-0.00729926766731985,-0.01583044379949569,-0.008088243831395892,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.015184228799474639,IdealZeroDelay,0.031511525939085856,0.07590626552700996,0.03583689680755012,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
nominal,0.07938461806767722,0.1593026705272471,0.061141145974397654,0.03328484558003254,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.09631694069174296,NaiveDelayed,0.1981134641336528,0.1528778553009033,0.07720998621897855,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
nominal,0.08299047419973674,0.1842690523087377,0.05645629093050958,0.0317662077943896,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.09992279682380248,NaiveDelayed,0.2230798459151434,0.14819300025701523,0.07569134843333561,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
nominal,0.09093541610845149,0.19315676673692866,0.03560332879424097,0.02032513960153705,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.10786773873251722,NaiveDelayed,0.23196756034333438,0.12734003812074662,0.06425028024048306,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
nominal,0.06850840103829606,0.17074378524060696,0.05458195284008982,0.027928162701112244,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.08544072366236179,NaiveDelayed,0.20955457884701267,0.14631866216659548,0.07185330334005825,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
nominal,0.08449207038612633,0.18060214204842553,0.07030787393450738,0.036614754753376846,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.10142439301019207,NaiveDelayed,0.21941293565483125,0.16204458326101304,0.08053989539232285,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
nominal,-0.003255399754885804,-0.009129365384933648,-0.023736328631639464,-0.010519860632180154,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.013676922869179932,VirtualDelayAware,0.02968142822147206,0.06800038069486619,0.033405280006765854,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
nominal,-0.003329361213092078,-0.008629829437636245,-0.030269006267189973,-0.010948976853345692,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.013602961410973658,VirtualDelayAware,0.03018096416876946,0.06146770305931568,0.03297616378560032,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
nominal,-0.002346825903855789,-0.006606759078870192,-0.018785097450017885,-0.007982411968475753,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.014585496720209947,VirtualDelayAware,0.032204034527535515,0.07295161187648777,0.035942728670470256,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
nominal,-0.003303133014755138,-0.008141744710425568,-0.02619928792119025,-0.01046157170618893,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.013629189609310598,VirtualDelayAware,0.030669048895980138,0.0655374214053154,0.03346356893275708,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
nominal,-0.003609195697942068,-0.008541491540745547,-0.030355599522590627,-0.011138475322759661,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.013323126926123668,VirtualDelayAware,0.03026930206566016,0.06138110980391503,0.03278666531618635,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
nominal,-0.004496568598010573,-0.011758939527804484,-0.03158526793122291,-0.013188090954561648,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.012435754026055163,ThreadedAsync,0.027051854078601223,0.060151441395282744,0.03073704968438436,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
nominal,-0.0023372699490978224,-0.007206444682614076,-0.01838903948664662,-0.008198062857185162,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.014595052674967914,ThreadedAsync,0.03160434892379163,0.07334766983985903,0.035727077781760846,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
nominal,-0.002479423350470529,-0.008016981746820168,-0.02487136721611022,-0.009487589776865403,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.014452899273595207,ThreadedAsync,0.03079381185958554,0.06686534211039544,0.034437550862080606,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
nominal,-0.0045935183263881366,-0.011938403005726246,-0.03208066597580908,-0.013569084770056226,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.0123388042976776,ThreadedAsync,0.02687239060067946,0.059656043350696575,0.030356055868889783,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
nominal,-0.0028510289576390707,-0.008510398192415725,-0.02725176066160201,-0.010595464584693605,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,0,0.014081293666426666,ThreadedAsync,0.030300395413989982,0.06448494866490365,0.033329676054252404,nominal,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l3,-0.001874975482516793,-0.00679665250741885,-0.02856809124350547,-0.009442431916109828,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.015057347141548943,IdealZeroDelay,0.032014141098986856,0.06316861808300019,0.03448270872283618,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l3,-0.0015237960223328136,-0.005891040937988694,-0.022370536625385254,-0.007845424546841465,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.015408526601732923,IdealZeroDelay,0.03291975266841701,0.0693661727011204,0.036079716092104544,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l3,-0.0039033424492107473,-0.01176938418483086,-0.03677301406860351,-0.013360690554981174,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.013028980174854989,IdealZeroDelay,0.027041409421574847,0.054963695257902144,0.030564450083964835,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l3,-0.0009226116510720854,-0.002775285319980045,-0.002856511622667285,-0.003451202033208485,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01600971097299365,IdealZeroDelay,0.03603550828642566,0.08888019770383837,0.040473938605737524,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l3,0.0008336074502809411,-0.00131838310508757,-0.01300094574689864,-0.0027153365079840702,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.017765930074346677,IdealZeroDelay,0.03749241050131814,0.07873576357960702,0.04120980413096194,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l3,0.10558553320407321,0.2477667743010385,0.04101811572909356,0.022852778890108394,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.12251785582813894,NaiveDelayed,0.2865775679074442,0.1327548250555992,0.0667779195290544,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l3,0.09433283991765123,0.19068325350526052,0.06573405191302303,0.031043236821517037,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.11126516254171698,NaiveDelayed,0.22949404711166624,0.1574707612395287,0.07496837746046305,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l3,0.0871281199958279,0.16669362964562243,0.05277106389403344,0.02838639219064641,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.10406044261989363,NaiveDelayed,0.20550442325202814,0.1445077732205391,0.07231153282959242,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l3,0.067064397241348,0.16017952257396315,0.02970216944813729,0.020247890667932436,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.08399671986541374,NaiveDelayed,0.19899031618036886,0.12143887877464295,0.06417303130687844,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l3,0.08362752503265802,0.1706909206005677,0.044847664982080454,0.023420902510681407,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.10055984765672375,NaiveDelayed,0.20950171420697342,0.1365843743085861,0.06734604314962742,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l3,-0.0023662687137856898,-0.007244736867045118,-0.02635725438594816,-0.009363861610902115,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.014566053910280046,VirtualDelayAware,0.03156605673936059,0.0653794549405575,0.034561279028043894,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l3,-0.00032626299762576055,-0.003077297334748305,-0.020369359850883464,-0.004283431651239088,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.016606059626439976,VirtualDelayAware,0.0357334962716574,0.07136734947562219,0.03964170898770692,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l3,-0.002381991713070346,-0.007246769466230568,-0.023832178115844718,-0.009714738754057116,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01455033091099539,VirtualDelayAware,0.03156402414017514,0.06790453121066094,0.03421040188488889,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l3,-0.004268251009010333,-0.011312186890826283,-0.032360139489173885,-0.012786910688361866,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.012664071615055403,VirtualDelayAware,0.027498606715579424,0.05937656983733177,0.031138229950584143,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l3,-0.0034759587368228973,-0.00915718608345931,-0.02158935219049453,-0.010079272542581279,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.013456363887242839,VirtualDelayAware,0.029653607522946396,0.07014735713601113,0.03384586809636473,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l3,-0.00033936187586360717,-0.002178909506777918,-0.008223448693752272,-0.004089623045789012,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01659296074820213,ThreadedAsync,0.03663188409962779,0.08351326063275338,0.039835517593157,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l3,-0.002152387101741019,-0.004543261505814522,-0.023708226531743995,-0.008040075415000125,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.014779935522324717,ThreadedAsync,0.034267532100591185,0.06802848279476166,0.03588506522394588,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l3,-0.0008496062042167747,-0.003089768228457114,-0.018463235348463045,-0.005890765800111664,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01608271641984896,ThreadedAsync,0.03572102537794859,0.07327347397804261,0.038034374838834345,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l3,-0.0014062219400882755,-0.004773114416083926,-0.018546089529991136,-0.005714273784202653,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01552610068397746,ThreadedAsync,0.03403767919032178,0.07319061979651452,0.038210866854743356,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l3,-0.0013556237556125467,-0.0031325500008458768,-0.010911270976066562,-0.0051830687047111496,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,3,0.01557669886845319,ThreadedAsync,0.03567824360555983,0.0808254383504391,0.03874207193423486,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l6,0.0031127620431582667,0.004253939481770802,0.0018963083624840144,0.0036197677963023395,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.020045084667224003,IdealZeroDelay,0.04306473308817651,0.09363301768898967,0.04754490843524835,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l6,0.002524339292748475,0.001014299862706937,-0.013846147060394276,-0.001905196994615506,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.01945666191681421,IdealZeroDelay,0.039825093469112643,0.07789056226611138,0.0420199436443305,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l6,0.005483917891901245,0.01040596112482272,0.013001482188701646,0.008708464350432599,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.02241624051596698,IdealZeroDelay,0.049216754731228426,0.1047381915152073,0.05263360498937861,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l6,-0.0011064098113630003,-0.00508468029029778,-0.020183300971984827,-0.007579503735591617,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.015825912812702736,IdealZeroDelay,0.03372611331610793,0.07155340835452083,0.03634563690335439,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l6,-0.0008990183893945285,-0.004178736814982376,-0.020489341765642155,-0.00667836507875573,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.016033304234671208,IdealZeroDelay,0.03463205679142333,0.0712473675608635,0.03724677556019028,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l6,0.07106464981739122,0.1503407885594981,0.06880513951182368,0.026819546002711706,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.08799697244145696,NaiveDelayed,0.1891515821659038,0.16054184883832934,0.07074468664165771,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l6,0.0860970838068294,0.2076099061602814,0.07647126689553263,0.029383025519427494,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.10302940643089514,NaiveDelayed,0.24642069976668712,0.16820797622203829,0.0733081661583735,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l6,0.07548904514031657,0.14032893885638917,0.04710057601332668,0.026680833238194437,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.0924213677643823,NaiveDelayed,0.17913973246279488,0.13883728533983233,0.07060597387714045,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l6,0.08525912265612567,0.16690641736764197,0.07636863663792612,0.0401701367761942,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.1021914452801914,NaiveDelayed,0.2057172109740477,0.16810534596443177,0.08409527741514021,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l6,0.08827466811820436,0.17733889173840117,0.06198609098792077,0.034860908020581574,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.10520699074227009,NaiveDelayed,0.21614968534480689,0.15372280031442642,0.07878604865952758,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l6,0.004657916408633847,0.00805293259565807,-0.001146771013736711,0.00592467681065003,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.021590239032699583,VirtualDelayAware,0.04686372620206378,0.09058993831276894,0.04984981744959604,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
observation_noise_l6,0.010269768678170917,0.0216629232804793,0.052407655864953995,0.020391279291792658,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.027202091302236654,VirtualDelayAware,0.06047371688688501,0.14414436519145965,0.06431641993073867,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,1,fast_ellipse
observation_noise_l6,0.004126124996227623,0.009050081527433938,0.0011791877448558974,0.005626690621378612,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.02105844762029336,VirtualDelayAware,0.047860875133839645,0.09291589707136155,0.04955183126032462,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,2,fast_ellipse
observation_noise_l6,-0.0012287899827561066,-0.005940361092620645,-0.021957620233297337,-0.008855171626555178,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.01570353264130963,VirtualDelayAware,0.03287043251378506,0.06977908909320832,0.03506996901239083,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,3,fast_ellipse
observation_noise_l6,-0.001005314070153189,-0.004390477154560542,-0.01889753416180609,-0.007110136229504432,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.015927008553912547,VirtualDelayAware,0.034420316451845165,0.07283917516469957,0.036815004409441576,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,4,fast_ellipse
observation_noise_l6,0.004382093616819006,0.006153325026158486,-0.000283949077129364,0.0034093160902125344,True,0.016932322624065736,physical,0.03881079360640571,0.09173670932650566,0.04392514063894601,6,0.021314416240884742,ThreadedAsync,0.04496411863256419,0.09145276024937629,0.04733445672915854,observation_noise,a84ffca02433ad64f0319e8491bdfb45dc33c2b92cc508e1e0adeeff8df170e0,0,fast_ellipse
